y,x1,x2,x3,x4
0.7317115826331256,1.2655086631421,1.6146449716761708,1.6737122328486294,1.9643170379567891
0.772583765166538,1.3721238996367902,1.557159538846463,1.0948578554671258,1.4425101082306355
0.22996208923520858,1.5728533633518964,1.328777319053188,1.492596120806411,1.3702723802998662
0.41086130838650137,1.9082077899947762,1.4531314454507083,1.4615518406499177,1.170243580127135
0.26447877735346187,1.2016819310374558,1.5004409726243466,1.3752165308687836,1.054190429393202
0.27036206648702527,1.8983896849676967,1.180866361130029,1.9910992195364088,1.6578280692920089
0.4574409808300062,1.9446752686053514,1.5296306028030813,1.1763507137075067,1.5781619166955352
0.40900936401352206,1.6607977924868464,1.0752757457084954,1.813435208518058,1.9871017639525235
0.3331890082660465,1.6291140438988805,1.2777559326495975,1.0684466371312737,1.603792401496321
0.4811408762267661,1.0617862704675645,1.2126995192375034,1.4004497467540205,1.0649499187711626
0.3456416056967878,1.205974574899301,1.2847904809750617,1.1411443257238716,1.1621090818662196
0.5159427278693939,1.1765567525289953,1.8950941029470414,1.1933098623994738,1.4753979204688221
0.5910158686347006,1.6870228466577828,1.4462353233247995,1.8413517167791724,1.0019328347407281
0.3762466596112979,1.384103718213737,1.7799848897848278,1.7199139883741736,1.4414591430686414
0.45721322264598985,1.7698414199985564,1.8806190348695964,1.2672120830975473,1.260929737240076
0.32714447844188527,1.4976992420852184,1.413124209502712,1.4950016448274255,1.9384137454908341
0.4210160848337421,1.7176185082644224,1.0638084805104882,1.08311389782466,1.7158332837279886
0.5045694278767534,1.9919060948304832,1.3354874916840345,1.3538842406123877,1.1630854783579707
0.8295540780413391,1.3800351794343442,1.7237259466201067,1.9692088053561747,1.4761880184523761
0.6021228607285195,1.7774452213197947,1.3376153334975243,1.6247141896747053,1.6902567229699343
0.2807711754539269,1.9347052311059088,1.6304141224827617,1.6646182497497648,1.4608951795380563
0.9051920243140777,1.212142521282658,1.8406145540066063,1.3124896564986557,1.9551467383280396
0.6495364089038125,1.651673766085878,1.8561316647101194,1.405689612729475,1.7125401224475354
0.24710256531938135,1.1255550959613174,1.3913592810276896,1.9960773715283722,1.3971479332540184
0.6401689752039335,1.267220668727532,1.3804938856046647,1.8550823563709855,1.1177206120919436
0.5802211904743962,1.3861140925437212,1.8954454259946942,1.9535483960062265,1.2401162730529904
0.6059117774735056,1.0133903331588954,1.644315762910992,1.8123050923459232,1.8636305665131658
0.4595971199599909,1.3823879570700228,1.7410786487162113,1.7821821158286184,1.4359764016699046
0.3360283597590382,1.86969084572047,1.6053034465294331,1.2678781289141625,1.4978680519852787
0.3697016110983555,1.3403489966876805,1.9030816114973277,1.762151529546827,1.691927672130987
0.5892294157172818,1.4820801154710352,1.2937301550991833,1.986311589134857,1.760313281789422
0.9724062481936868,1.5995658254250884,1.1912601098883897,1.2936055490281433,1.1554012226406485
0.4127013515821315,1.4935413070488721,1.8864509433042258,1.3993511069566011,1.8494570930488408
0.29708621578239647,1.1862176014110446,1.5033394857309759,1.812131523853168,1.9468178190290928
0.5255519542710015,1.8273733186069876,1.8770575430244207,1.077151669189334,1.5884191903751343
0.6877610074245336,1.6684667381923646,1.1891936224419624,1.3636968098580837,1.5022508152760565
0.6798775982184737,1.7942398607265204,1.758103052387014,1.4425924671813846,1.1897799177095294
0.5098869964771059,1.1079436258878559,1.7244988926686347,1.1567141325213015,1.0018368582241237
0.5315115454038702,1.723710946040228,1.9437248182948679,1.582205270184204,1.8775780622381717
0.4048014143314106,1.4112744296435267,1.547646587016061,1.9701621788553894,1.1341113378293812
0.35090003917451806,1.8209462941158563,1.7117438677232713,1.9894998334348202,1.0227412241511047
0.7650783165431618,1.6470601938199252,1.3889050998259336,1.1764520364813507,1.9391367060597986
0.45858107426397005,1.7829327622894198,1.1008731261827052,1.542130424408242,1.2929487228393555
0.42119288085095513,1.5530363116413355,1.9273020885884762,1.384303892031312,1.1643265744205564
0.2072618909973783,1.5297195801977068,1.2832325003109872,1.6761640508193523,1.3991025558207184
0.2742829673968478,1.7893562316894531,1.5905731588136405,1.26929377974011,1.4595754120964557
0.8384474453265718,1.023331202333793,1.1103606049437076,1.4692509423475713,1.4340308485552669
0.5195578948292944,1.477230065036565,1.840507032116875,1.1718000823166221,1.5170098263770342
0.6880244807328301,1.7323137386702,1.3179636844433844,1.3691894623916596,1.8462457526475191
0.9835009591180032,1.692731556482613,1.7828513369895518,1.7254052725620568,1.0551642864011228
0.28287850490544464,1.4776196221355349,1.2675082073546946,1.4861491043120623,1.554177061188966
0.37633058308697465,1.8612094768323004,1.218645284883678,1.0638024667277932,1.6882752375677228
0.587381037162053,1.4380971072241664,1.5167968363966793,1.7845462299883366,1.6580575536936522
0.5786449242570368,1.2447972770314664,1.268950592027977,1.418321635806933,1.6633427252527326
0.2849052687621561,1.0706790471449494,1.1811683273408562,1.9810180847998708,1.4722342025488615
0.409873438235705,1.0994661601725966,1.518576137488708,1.2828839558642358,1.9695281661115587
0.8190688993713079,1.31627170718275,1.5627829357981682,1.847882149508223,1.4021970627363771
0.4906284368788626,1.5186342631932348,1.1291568544693291,1.0822392308618873,1.8495521037839353
0.23428943680506933,1.6620050764176995,1.256367604015395,1.8864587505813688,1.7566449074074626
0.4549424500319191,1.4068301871884614,1.717935275984928,1.4719307308550924,1.5326012193690985
0.17189441373071046,1.9128759242594242,1.9614099364262074,1.1091009634546936,1.8741496608126909
0.31259428031488246,1.293603372760117,1.1001408465672284,1.333277984522283,1.4671151156071573
0.37701999118256013,1.4590657262597233,1.7632226895075291,1.837416569236666,1.0081284553743899
0.57427294431073,1.332394674187526,1.9479663546662778,1.2768498416990042,1.7277670046314597
0.44226093745072587,1.6508704670704901,1.8186346883885562,1.5870351414196193,1.7165894787758589
0.4097283833388727,1.2580167807172984,1.3082923307083547,1.836732269730419,1.1874263710342348
0.3742624493558028,1.4785452482756227,1.6495794604998082,1.0711540239863098,1.6460672768298537
0.5747239401763198,1.7663106706459075,1.9533554511144757,1.702778743347153,1.5419792798347771
0.6279963269373914,1.0842469143681228,1.9537326500285417,1.6988245372194797,1.3353207597974688
0.8379853865668745,1.875321330036968,1.3399792034178972,1.4639623810071498,1.637908723205328
0.6200493511917379,1.3390729378443211,1.2624741101171821,1.4369311104528606,1.8292010638397187
0.5596735144197164,1.8394403501879424,1.1654539331793785,1.5621767877601087,1.7089751984458417
0.3709761388756474,1.3466834891587496,1.322168056620285,1.9284832263365388,1.348550350870937
0.5247355523961974,1.3337749307975173,1.5101252065505832,1.2304664142429829,1.1283278749324381
0.30053931113811916,1.4763512450736016,1.9239684713538736,1.2218137544114143,1.3880784888751805
0.4749847798426289,1.8921983358450234,1.5109596983529627,1.4202158933039755,1.9281775483395904
0.46749462682044085,1.8643394706305116,1.2576212608255446,1.3335208056960255,1.8043907713145018
0.5738572106167197,1.389989543473348,1.046460886951536,1.864807550329715,1.7586968070827425
0.5215975297574217,1.7773206988349557,1.41785625834018,1.1771945357322693,1.9572498889174312
0.8946205246477995,1.9606179972179234,1.8540015022736043,1.4933187286369503,1.993913878686726
0.3754916721262544,1.4346594847738743,1.3472306777257472,1.429713366786018,1.6064409946557134
0.3238137933378951,1.712514678714797,1.1314423205330968,1.5642638429999352,1.0293771654833108
0.7527385869537767,1.399994368897751,1.3744868645444512,1.6561623155139387,1.336445357883349
0.47002328143928196,1.3253521518781781,1.6314202283974737,1.9785540627781302,1.2776580867357552
0.30904837068969265,1.7570871480274945,1.3900789336767048,1.2321611484512687,1.1171975501347333
0.49522961538968435,1.2026922551449388,1.689627848798409,1.240811596158892,1.0432182590011507
0.20887406351334875,1.7111212224699557,1.6894134124740958,1.7968360839877278,1.3703097857069224
0.45174206330958633,1.1216919210273772,1.554900623159483,1.8316717150155455,1.3368783087935299
1.1319979990507927,1.2454885139595717,1.4296244077850133,1.1135077064391226,1.1736525534652174
0.37592294441969404,1.1433043794240803,1.4527200628072023,1.9633120163343847,1.6217732795048505
0.3063647911925416,1.239629415096715,1.3064432588871568,1.1473228996619582,1.397843627491966
0.40564446884822997,1.0589343772735447,1.5783539440017194,1.1436269427649677,1.9556757686659694
0.7191593129547253,1.6422882585320622,1.910370304249227,1.9252299352083355,1.6533494431059808
0.44023924261419534,1.8762692126911134,1.1426040821243078,1.5070356025826186,1.3287437167018652
0.46707754613292524,1.7789146774448454,1.4150476253125817,1.1548510170541704,1.1971467135008425
0.7267017313473392,1.7973088258877397,1.2109257506672293,1.348302052123472,1.1153423248324543
0.2665142335476514,1.455274453619495,1.4287503708619624,1.659821025794372,1.9959654787089676
0.521317787130871,1.4100840820465237,1.1326899752020836,1.3117723744362593,1.3792767252307385
0.3634430271620733,1.8108702427707613,1.4600964458659291,1.3515734092798084,1.5619880927260965
0.3336246607283523,1.6049332902766764,1.9429570592474192,1.1478457069024444,1.7327180176507682
0.311180783646263,1.6547239280771464,1.761973861604929,1.6588776090648025,1.8708055529277772
1.0158077299645882,1.3531972719356418,1.932909828843549,1.1850699645001441,1.5721702596638352
0.40279202775681766,1.2702601458877325,1.4706784975714982,1.9543781368993223,1.0110360709950328
0.5440797402249914,1.9926840611733496,1.6035880676936358,1.8978484920226038,1.906315261265263
0.41635330362162837,1.6334932644385844,1.4849896805826575,1.9436970544047654,1.7706536315381527
0.4673132355761232,1.2132081352174282,1.1088063165079802,1.72369075124152,1.3825046233832836
0.46557169514372015,1.1293723480775952,1.2477268329821527,1.3703570659272373,1.0940458888653666
0.565858940726002,1.4781180343125015,1.4985145307146013,1.7810175402555615,1.0496535839047283
0.8533655453415114,1.9240744698327035,1.3728667080868036,1.011149508645758,1.8211623181123286
0.6183938272121692,1.59876096714288,1.9346913702320307,1.940308712190017,1.8293243043590337
0.5497201239926084,1.9761706949211657,1.5239860778674483,1.9937492262106389,1.654732875758782
0.38135374466635935,1.731792511884123,1.3171446716878563,1.3574057451914996,1.1328278130386025
0.3291234423859714,1.3567269120831043,1.2779660294763744,1.7476350634824485,1.3418099011760205
0.663639311910084,1.4314736905507743,1.7875405077356845,1.7929090238176286,1.7313715789932758
0.4134822770106523,1.148211560677737,1.7024625125341117,1.705859006382525,1.907291416078806
0.703128850859731,1.0130775754805654,1.1650276386644691,1.4758250387385488,1.6961969994008541
0.7815082184505887,1.7155660660937428,1.0644575387705117,1.494654526002705,1.241579222260043
0.4591042670058607,1.1031842357479036,1.7547056216280907,1.3080524487886578,1.6441072286106646
0.2794645539659237,1.4462843486107886,1.6204100330360234,1.6950122462585568,1.2807502136565745
0.2563717044082129,1.6401010451372713,1.1695767666678876,1.8227933056186885,1.9576365207321942
0.27922410849212165,1.991838620044291,1.0622140523046255,1.4347176407463849,1.158395956736058
0.7085329955637959,1.495593577856198,1.1090292686130852,1.514732652809471,1.418338991701603
0.49514361324224904,1.4843495243694633,1.3817163517232984,1.663010967662558,1.2520097973756492
1.1402000358133775,1.1734423348680139,1.1693109145853668,1.1431665865238756,1.0943902677390724
0.39412895076598514,1.7548209445085377,1.2986525420565158,1.3444873937405646,1.827717769658193
1.0147774035536934,1.4538954892195761,1.1922095350455493,1.4057635823264718,1.5253055037464947
0.2646453274711288,1.511169783771038,1.2571700213011354,1.0853110058233142,1.667747627478093
0.3904543292786627,1.2075451132841408,1.1812318228185177,1.932571928249672,1.4082777597941458
0.39812943930843314,1.2286581427324563,1.4773137096781284,1.838384066708386,1.842589903390035
0.6276471573172453,1.5957119963131845,1.770737042883411,1.8794332961551845,1.7373054679483175
0.23015420863739916,1.5748721982818097,1.0277871224097908,1.9357124676462263,1.3482244010083377
0.4271617029579386,1.0770643802825361,1.527310776989907,1.0724606334697455,1.948938177432865
0.27218988518766846,1.0355405795853585,1.8803190689068288,1.3787594405002892,1.6466791899874806
0.5041250029969186,1.6427954921964556,1.3730633719824255,1.537864922778681,1.03527776687406
0.638667362705265,1.9286151996348053,1.047959131654352,1.1050501386635005,1.596448455704376
0.4764564923163213,1.5980924223549664,1.1386282467283309,1.8016877055633813,1.4153180015273392
0.3523717473499267,1.5609007480088621,1.321492120390758,1.739641745807603,1.0768970381468534
0.5268417477036463,1.5260277239140123,1.1548316113185138,1.052149013383314,1.5280488792341202
0.6402731976110869,1.985095223877579,1.1322281721513718,1.4821695731952786,1.962333308532834
0.39621663559732373,1.5076418223325163,1.2213059277273715,1.9205178406555206,1.7087400511372834
0.42335242443760995,1.682788078673184,1.2263807961717248,1.0415284289047122,1.5534757035784423
0.25179278723221965,1.6015412176493555,1.1314165338408202,1.2939917990006506,1.2429566089995205
0.49036074012577857,1.2388686777558178,1.9815634603146464,1.5008504872675985,1.7780425290111452
0.3699726211487179,1.2581659266725183,1.327013726811856,1.6097489350941032,1.6519409434404224
0.4473670138206427,1.7293096233624965,1.5069394970778376,1.2642490495927632,1.8302457039244473
0.1552702832943982,1.4525708314031363,1.6814425147604197,1.4230986095499247,1.6485509474296123
0.3099733616823309,1.1751267684157938,1.0991691031958908,1.3665636163204908,1.4798357943072915
0.427221159673744,1.7466982696205378,1.118902558228001,1.9425053223967552,1.4950641056057066
0.5080923551969835,1.1049876403994858,1.0504396595060825,1.1237235651351511,1.3798725914675742
1.1065321117910705,1.864544949028641,1.9292539197485894,1.0700326792430133,1.4504854371771216
